ENSEMBLE_GENE	GENE_SYMBOL	HUMAN_EXPR	APE_EXPR	FOLD_CHANGE	LOG2FC	WILCOX_STAT	P_T_TEST	P_PERM	P_WILCOX	FDR
ENSG00000174004	NRROS	36	37.5	0.96	-0.0588936890535686	202.5	0.28990799182899	0.649	0.85505720511974	0.895908967854306
ENSG00000275532	CTB-58E17.3	12	12.5	0.96	-0.0588936890535686	203.5	0.684128548008433	0.81	0.875332342245188	0.912259744828996
ENSG00000165186	PTCHD1	24	25	0.96	-0.0588936890535686	208.5	0.738450497740131	0.723	0.979173767814794	0.98791453529652
ENSG00000075391	RASAL2	801	769	1.04161248374512	0.0588186444468835	228	0.723547591667413	0.607	0.651480965997626	0.730686574932165
ENSG00000198157	HMGN5	289	301	0.960132890365448	-0.0586939942590233	208	0.934760821336571	0.745	0.969138498759015	0.979728817876379
ENSG00000177469	PTRF	7377	7683	0.960171807887544	-0.058635518001386	205	0.617686614759438	0.618	0.907595838073439	0.935462704740931
ENSG00000147162	OGT	4321	4500	0.960222222222222	-0.0585597705146657	161	0.135817412744396	0.559	0.208289992020353	0.295489869889205
ENSG00000165156	ZHX1	1147	1194.5	0.960234407701967	-0.0585414624405073	193	0.808690707612614	0.28	0.666911291857738	0.7449552567733
ENSG00000198792	TMEM184B	957	919	1.04134929270947	0.058454063196991	207.5	0.810340300967669	0.452	0.958396164982243	0.973112610448554
ENSG00000009335	UBE3C	4196	4369.5	0.960292939695617	-0.058453524284237	189	0.277939739744739	0.504	0.596604743334407	0.682660499820249
ENSG00000136770	DNAJC1	655	629	1.04133545310016	0.0584348895455236	206.5	0.886298215687744	0.714	0.937626885739797	0.958149209704697
ENSG00000273284	RP11-888D10.4	63	60.5	1.04132231404959	0.0584166862253221	225.5	0.33625070594391	0.657	0.695475700229384	0.769369145099503
ENSG00000101439	CST3	6927	6652.5	1.0412626832018	0.0583340685856891	197	0.555043946275638	0.678	0.747052509064265	0.811727030113666
ENSG00000111832	RWDD1	4183	4017.5	1.0411947728687	0.058239974081579	230.5	0.566495915225167	0.512	0.601904815079472	0.686651674934349
ENSG00000112294	ALDH5A1	2567	2672.5	0.960523854069224	-0.0581066520324346	186.5	0.45164351953533	0.789	0.548564391531072	0.640484762405627
ENSG00000134030	CTIF	998	1039	0.960538979788258	-0.0580839335669512	216	0.51067743590564	0.407	0.885928957572171	0.920684404759325
ENSG00000140153	WDR20	622	647.5	0.960617760617761	-0.0579656124433137	195.5	0.493481902138754	0.437	0.714988783021435	0.785288109327093
ENSG00000022567	SLC45A4	220	229	0.960698689956332	-0.0578440745722843	240	0.184924190519662	0.723	0.441564581653223	0.540677603964841
ENSG00000124155	PIGT	1467	1527	0.960707269155206	-0.0578311911234615	189	0.789818360998909	0.67	0.596604743334407	0.682660499820249
ENSG00000103657	HERC1	3882	3729.5	1.04089019975868	0.0578178912902203	218	0.86544111005474	0.655	0.84659121593361	0.88871556709668
ENSG00000170144	HNRNPA3	6047	5809.5	1.04088131508736	0.0578055769020488	250	0.601244037953005	0.333	0.306430343254339	0.404434689472655
ENSG00000125744	RTN2	5902	6143	0.96076835422432	-0.0577394625319138	173	0.218877360870113	0.639	0.344901096176521	0.445015459675114
ENSG00000077463	SIRT6	245	255	0.96078431372549	-0.0577154978562873	215	0.957616681514327	0.655	0.906555399516321	0.935462704740931
ENSG00000159256	MORC3	2013	2095	0.960859188544153	-0.0576030716653742	183	0.560141588719349	0.289	0.493546352035046	0.589485444711516
ENSG00000102312	PORCN	172	179	0.960893854748603	-0.0575510225621585	182	0.420662331237244	0.624	0.473177769304387	0.570505859214029
ENSG00000120341	SEC16B	243	233.5	1.0406852248394	0.0575337638961191	208.5	0.674932834517308	0.586	0.979189194180302	0.98791453529652
ENSG00000135486	HNRNPA1	12197	12692.5	0.960961197557613	-0.0574499169803191	201	0.465964509893575	0.613	0.826436507302015	0.873983329382611
ENSG00000277877	RP11-11N7.5	2398	2304.5	1.04057279236277	0.0573778910775749	231.5	0.498366475873352	0.654	0.583866037138938	0.671633406994908
ENSG00000164190	NIPBL	2035	2117.5	0.961038961038961	-0.0573331750659516	194	0.817369899726926	0.607	0.689143673310716	0.764056494828541
ENSG00000129946	SHC2	244	234.5	1.04051172707889	0.0572932250475098	209	0.5721240934795	0.693	0.989710595439478	0.994555932639855
ENSG00000178922	HYI	420	437	0.961098398169336	-0.0572439518344757	223	0.664401622134488	0.812	0.744362205196197	0.810626833089176
ENSG00000108064	TFAM	978	940	1.04042553191489	0.057173708387234	217	0.75719909002247	0.646	0.866844535774665	0.905250494326132
ENSG00000148384	INPP5E	334	347.5	0.961151079136691	-0.0571648751368176	221.5	0.926066985964546	0.624	0.774167996712786	0.833024024007582
ENSG00000065615	CYB5R4	568	546	1.04029304029304	0.0569899785848297	220	0.573397311709622	0.597	0.804296857958329	0.85738001547573
ENSG00000140264	SERF2	12140	12628.5	0.961317654511621	-0.0569148659026066	209	0.666157282031083	0.629	0.989710595439478	0.994555932639855
ENSG00000139746	RBM26	1823	1752.5	1.04022824536377	0.0569001171411489	251.5	0.41003592966106	0.1	0.284885113451095	0.380767900736202
ENSG00000119574	ZBTB45	199	207	0.961352657004831	-0.0568623369556763	221.5	0.377519793262505	0.601	0.774167996712786	0.833024024007582
ENSG00000138785	INTS12	647	673	0.961367013372957	-0.0568407926178095	198	0.794350082395	0.675	0.766689012766132	0.827224825962691
ENSG00000136717	BIN1	51246	53303	0.961409301540251	-0.0567773334116812	216	0.642973697215109	0.608	0.88718373395433	0.920684404759325
ENSG00000119705	SLIRP	2560	2662.5	0.96150234741784	-0.0566377151132006	230	0.966963991811944	0.615	0.61466844111517	0.697899258552258
ENSG00000188167	TMPPE	13	12.5	1.04	0.0565835283663675	183.5	0.384899110750389	0.855	0.496880464751938	0.593330377192064
ENSG00000269966	RP3-331H24.5	13	12.5	1.04	0.0565835283663675	225.5	0.992880378738676	0.839	0.694982608450406	0.769369145099503
ENSG00000231290	APCDD1L-AS1	13	12.5	1.04	0.0565835283663675	196	0.587639972071802	0.93	0.724354343732614	0.794366716674025
ENSG00000167332	OR51E2	13	12.5	1.04	0.0565835283663675	223	0.504831999372	0.921	0.744146959077972	0.810626833089176
ENSG00000277302	MIR7844	50	52	0.961538461538462	-0.0565835283663674	211	0.702075862727569	0.675	0.98959099102155	0.994555932639855
ENSG00000167965	MLST8	1066	1108.5	0.961659900766802	-0.0564013321081313	194	0.575731451769146	0.608	0.689143673310716	0.764056494828541
ENSG00000125691	RPL23	21583	22443	0.96168070222341	-0.0563701258223109	197	0.303677121661999	0.424	0.747052509064265	0.811727030113666
ENSG00000137770	CTDSPL2	757	728	1.03983516483516	0.0563548497870355	181	0.214815354502832	0.685	0.461393905243617	0.559046110977401
ENSG00000061918	GUCY1B3	496	477	1.0398322851153	0.0563508543813636	228	0.320696829921474	0.834	0.651480965997626	0.730686574932165
ENSG00000220205	VAMP2	2599	2702.5	0.961702127659574	-0.0563379841498121	193	0.938908540312031	0.393	0.666911291857738	0.7449552567733
ENSG00000159884	CCDC107	1124	1081	1.03977798334875	0.056275512486276	224.5	0.997737711454111	0.651	0.714988783021435	0.785288109327093
ENSG00000130429	ARPC1B	365	379.5	0.961791831357049	-0.0562034216480868	261.5	0.0346045278138816	0.809	0.183438783127467	0.265881663959304
ENSG00000184207	PGP	1558	1498.5	1.03970637303971	0.0561761495480948	227	0.718338036762652	0.664	0.670210980607238	0.747058907843966
ENSG00000253485	PCDHGA5	995	1034.5	0.961817303044949	-0.0561652144289983	159	0.157872692824373	0.739	0.189915507057565	0.273959375297901
ENSG00000177954	RPS27	27093	28167.5	0.961853199609479	-0.0561113717406932	184.5	0.235637462057243	0.501	0.514350168563822	0.608688371362087
ENSG00000104408	EIF3E	13017	12520.5	1.039654965856	0.0561048152517099	224	0.884661018683831	0.447	0.727575294104972	0.795520539914464
ENSG00000133612	AGAP3	1365	1313	1.03960396039604	0.056034034914328	226.5	0.659313540524628	0.487	0.676436608142539	0.752891062101714
ENSG00000133398	MED10	884	919	0.961915125136017	-0.0560184918976029	175.5	0.30658692794585	0.432	0.375171764240741	0.474716471737224
ENSG00000127554	GFER	696	669.5	1.03958177744586	0.0560032505244178	234.5	0.44298624036246	0.331	0.531317629012164	0.624194472049406
ENSG00000078687	TNRC6C	1051	1011	1.03956478733927	0.0559796720591639	206	0.924159465098625	0.521	0.927261314185788	0.950398936155134
ENSG00000085449	WDFY1	1039	999.5	1.03951975987994	0.0559171821595841	235.5	0.568953539750319	0.603	0.514331845500958	0.608688371362087
ENSG00000115137	DNAJC27	369	355	1.03943661971831	0.0558017916683516	259.5	0.189862214571194	0.757	0.201222994375009	0.287055607337982
ENSG00000108848	LUC7L3	5118	5319.5	0.962120500046997	-0.0557105003377375	174	0.15750490269287	0.668	0.358365944198559	0.458426443159738
ENSG00000154655	L3MBTL4	66	63.5	1.03937007874016	0.0557094325862875	215.5	0.995461555860399	0.759	0.896219475392874	0.928319968452629
ENSG00000185619	PCGF3	702	675.5	1.03923019985196	0.0555152609788762	274.5	0.292358834564955	0.208	0.0950535020218356	0.153678147139832
ENSG00000140396	NCOA2	1122	1166	0.962264150943396	-0.0554951125917036	182	0.653263920524967	0.655	0.477325295417744	0.574007991346677
ENSG00000099364	FBXL19	102	106	0.962264150943396	-0.0554951125917036	220	0.840285507866663	0.71	0.804271799076272	0.85738001547573
ENSG00000026950	BTN3A1	307	319	0.962382445141066	-0.05531776839469	194	0.827480575150744	0.688	0.689143673310716	0.764056494828541
ENSG00000169359	SLC33A1	435	452	0.962389380530973	-0.0553073716790971	235	0.358567869520719	0.593	0.522780439113421	0.617092690741702
ENSG00000176105	YES1	1254	1303	0.9623944742901	-0.0552997357660956	225	0.246959703165851	0.77	0.705277674297227	0.778702110832456
ENSG00000189077	TMEM120A	2303	2216.5	1.03902549063839	0.0552310486275808	226	0.694317405210206	0.785	0.689143673310716	0.764056494828541
ENSG00000106348	IMPDH1	213	205	1.0390243902439	0.0552295207203923	225	0.586719528923007	0.836	0.705277674297227	0.778702110832456
ENSG00000177706	FAM20C	1500	1558.5	0.962463907603465	-0.0551956542421247	195	0.98586423819017	0.686	0.708268662526545	0.779906901094472
ENSG00000137601	NEK1	449	466.5	0.962486602357985	-0.0551616361106118	213	0.636667575150719	0.628	0.948001680439844	0.964942231068117
ENSG00000168874	ATOH8	953	917.5	1.03869209809264	0.0547680561793668	207	0.280307503479525	0.821	0.948008466054797	0.964942231068117
ENSG00000181788	SIAH2	763	792.5	0.962776025236593	-0.0547278781922391	233	0.748055717565774	0.717	0.561206521751819	0.651692763929495
ENSG00000167578	RAB4B	194	201.5	0.962779156327543	-0.0547231863408397	215	0.718800889043797	0.68	0.906563503035943	0.935462704740931
ENSG00000135482	ZC3H10	323	311	1.03858520900322	0.0546195845633224	210.5	0.883546489366265	0.663	1	1
ENSG00000162745	OLFML2B	324	312	1.03846153846154	0.0544477840223765	166	0.0264078501430555	0.828	0.256535586922103	0.350654393750003
ENSG00000042753	AP2S1	1404	1352	1.03846153846154	0.0544477840223765	242	0.408158431251188	0.5	0.415387864139688	0.515052722305094
ENSG00000225439	BOLA3-AS1	54	52	1.03846153846154	0.0544477840223765	230	0.960483351489329	0.763	0.610908667050421	0.695477043573407
ENSG00000104951	IL4I1	81	78	1.03846153846154	0.0544477840223765	194.5	0.648377634928364	0.872	0.695601749708751	0.769369145099503
ENSG00000277239	MIR7855	351	338	1.03846153846154	0.0544477840223765	213.5	0.577298501713051	0.882	0.937626885739797	0.958149209704697
ENSG00000205765	C5orf51	507	526.5	0.962962962962963	-0.0544477840223765	187	0.423843167340751	0.653	0.561206521751819	0.651692763929495
ENSG00000263715	RP11-105N13.4	39	40.5	0.962962962962963	-0.0544477840223765	203.5	0.851942491774812	0.873	0.875607477426082	0.912259744828996
ENSG00000069696	DRD4	13	13.5	0.962962962962963	-0.0544477840223765	215	0.590050314670039	0.937	0.90640917467946	0.935462704740931
ENSG00000185305	ARL15	286	297	0.962962962962963	-0.0544477840223765	211	0.771689887723885	0.799	0.989710595439478	0.994555932639855
ENSG00000176485	PLA2G16	2996	3111	0.963034394085503	-0.0543407710756308	181	0.140194627572888	0.669	0.461393905243617	0.559046110977401
ENSG00000175416	CLTB	4146	4305	0.963066202090592	-0.0542931211747916	212	0.351858149265741	0.654	0.969138498759015	0.979728817876379
ENSG00000115234	SNX17	1560	1502.5	1.03826955074875	0.0541810381510629	246.5	0.311921759726432	0.23	0.347733900083197	0.447527692583071
ENSG00000085276	MECOM	353	340	1.03823529411765	0.0541334371334787	249.5	0.055034148534203	0.85	0.309016608450168	0.406704570532153
ENSG00000178163	ZNF518B	850	882.5	0.963172804532578	-0.0541334371334785	196.5	0.850666968961074	0.509	0.734537498755443	0.801499566228349
ENSG00000276987	MIR6848	144	149.5	0.963210702341137	-0.0540766727557926	206	0.897904685479721	0.711	0.927245511310957	0.950398936155134
ENSG00000034533	ASTE1	68	65.5	1.0381679389313	0.0540398397128891	253.5	0.14908713045026	0.818	0.261938836791622	0.356057969275512
ENSG00000198774	RASSF9	136	131	1.0381679389313	0.0540398397128891	209.5	0.83451977291668	0.817	1	1
ENSG00000174231	PRPF8	7426	7153	1.03816580455753	0.054036873667125	198	0.735566527596508	0.567	0.766689012766132	0.827224825962691
ENSG00000118518	RNF146	3475	3347.5	1.03808812546677	0.0539289222865592	172	0.544428312670877	0.623	0.331756245093086	0.431473619533975
ENSG00000116809	ZBTB17	801	831.5	0.963319302465424	-0.0539140208785589	205	0.69284927007009	0.554	0.906563503035943	0.935462704740931
ENSG00000196924	FLNA	3861	3719.5	1.03804274768114	0.0538658566030355	222.5	0.287371194616593	0.744	0.754282218721049	0.817913885092355
ENSG00000089053	ANAPC5	3133	3018.5	1.03793274805367	0.0537129685583293	216	0.786791275240831	0.564	0.885928957572171	0.920684404759325
ENSG00000105223	PLD3	2123	2045.5	1.03788804693229	0.0536508340173314	209	0.96803162948547	0.598	0.989710595439478	0.994555932639855
ENSG00000070759	TESK2	220	212	1.0377358490566	0.0534392589614604	239.5	0.359662596214998	0.842	0.449402386090463	0.547445228604882
ENSG00000152078	TMEM56	1764	1830.5	0.963671128107075	-0.0533872127470249	184	0.320223598150611	0.67	0.510051409246226	0.604981822620651
ENSG00000179454	KLHL28	743	771	0.963683527885863	-0.053368649376438	181	0.355748372016523	0.684	0.457218420333367	0.555640196058155
ENSG00000249209	AP000304.12	10964	10566	1.0376679916714	0.0533449182734107	185	0.528345816327974	0.819	0.526834268416467	0.620258663986765
ENSG00000118620	ZNF430	124	119.5	1.03765690376569	0.0533295024061267	213	0.868966152525651	0.657	0.948006204478321	0.964942231068117
ENSG00000181666	HKR1	691	717	0.96373779637378	-0.0532874083136462	221.5	0.692075916891739	0.739	0.774167996712786	0.833024024007582
ENSG00000132330	SCLY	226	234.5	0.963752665245203	-0.0532651501001889	170.5	0.204101046706047	0.512	0.309037682546457	0.406704570532153
ENSG00000012660	ELOVL5	559	580	0.963793103448276	-0.0532046171717444	237	0.124290218538846	0.653	0.493546352035046	0.589485444711516
ENSG00000135547	HEY2	599	621.5	0.96379726468222	-0.0531983882636992	155	0.123739332094118	0.653	0.155162052459675	0.231872307274223
ENSG00000073614	KDM5A	1036	998.5	1.03755633450175	0.0531896702425814	199.5	0.5663043028165	0.598	0.794222354391319	0.848568643565632
ENSG00000145916	RMND5B	1355	1306	1.0375191424196	0.053137954694803	226	0.99507155081742	0.43	0.689143673310716	0.764056494828541
ENSG00000130818	ZNF426	80	83	0.963855421686747	-0.0531113364595624	217	0.571879271950386	0.797	0.865342424123176	0.905247380192798
ENSG00000137834	SMAD6	120	124.5	0.963855421686747	-0.0531113364595624	214	0.912093929819403	0.671	0.927258154434623	0.950398936155134
ENSG00000108984	MAP2K6	774	803	0.963885429638854	-0.0530664213729042	228	0.828331757541785	0.695	0.651480965997626	0.730686574932165
ENSG00000274286	ADRA2B	147	152.5	0.963934426229508	-0.0529930876138842	238.5	0.320210299773247	0.763	0.46513104900737	0.562020644856858
ENSG00000186480	INSIG1	615	638	0.963949843260188	-0.0529700135382672	166	0.345716306605518	0.728	0.256514869978391	0.350654393750003
ENSG00000267680	ZNF224	281	291.5	0.963979416809606	-0.0529257529795703	179.5	0.341218190268977	0.409	0.43384368579236	0.532905476342194
ENSG00000263272	CTC-524C5.2	375	389	0.96401028277635	-0.0528795596029487	196.5	0.442094143482095	0.478	0.734548625552791	0.801499566228349
ENSG00000166669	ATF7IP2	67	69.5	0.964028776978417	-0.052851882265735	219.5	0.604015805493503	0.846	0.81434044366435	0.864226949934363
ENSG00000048828	FAM120A	6206	5983	1.03727227143573	0.0527946338737634	232	0.736997368940211	0.514	0.578781320050575	0.667498882804435
ENSG00000197043	ANXA6	12718	13192	0.964069132807762	-0.0527914899437683	164	0.235783467946072	0.421	0.238156636785607	0.329440261696061
ENSG00000031823	RANBP3	1222	1267.5	0.964102564102564	-0.0527414620719733	192.5	0.971323798700565	0.303	0.657438543379521	0.736100967394248
ENSG00000117640	MTFR1L	5551	5757.5	0.964133738601824	-0.0526948129186254	177	0.402412665378609	0.466	0.40066285604901	0.500511067481029
ENSG00000101189	MRGBP	512	531	0.964218455743879	-0.0525680508041537	208	0.862504127744054	0.685	0.968790933291432	0.979728817876379
ENSG00000175701	LINC00116	3883	4027	0.964241370747455	-0.0525337650372766	222	0.662987184610779	0.482	0.766689012766132	0.827224825962691
ENSG00000257622	RP11-44N21.4	108	112	0.964285714285714	-0.0524674198941355	170	0.162848145542022	0.515	0.302813085787659	0.400925499951372
ENSG00000176108	CHMP6	864	896	0.964285714285714	-0.0524674198941355	191.5	0.850362016062528	0.53	0.638699865999532	0.719356930086101
ENSG00000204252	HLA-DOA	70	67.5	1.03703703703704	0.0524674198941355	241.5	0.527214439274601	0.889	0.418575426667951	0.518546120909697
ENSG00000075884	ARHGAP15	84	81	1.03703703703704	0.0524674198941355	181.5	0.280700106238627	0.783	0.465150494502307	0.562020644856858
ENSG00000267226	RP11-126O1.5	14	13.5	1.03703703703704	0.0524674198941355	208	0.923660914357944	0.743	0.96870772067155	0.979728817876379
ENSG00000036672	USP2	5716	5512	1.03701015965167	0.052430028391525	229	0.583501307998307	0.781	0.632963572842217	0.713981750692993
ENSG00000008853	RHOBTB2	954	920	1.03695652173913	0.0523554050611362	202.5	0.978110454218417	0.629	0.855125900401106	0.895908967854306
ENSG00000253729	PRKDC	2503	2595.5	0.964361394721634	-0.0523541967034966	214	0.56617192747215	0.791	0.928067816772245	0.950398936155134
ENSG00000130489	SCO2	217	225	0.964444444444444	-0.0522299587725578	237.5	0.310911220012153	0.829	0.48127996843579	0.577565272717859
ENSG00000011465	DCN	21109	21887	0.964453785352035	-0.0522159859451158	211	0.617332713526058	0.835	0.989710595439478	0.994555932639855
ENSG00000105171	POP4	597	619	0.964458804523425	-0.0522084779494596	158	0.0649702159588027	0.416	0.181178996192968	0.26314823615998
ENSG00000164162	ANAPC10	437	421.5	1.0367734282325	0.0521006485585161	218	0.694676473257513	0.26	0.844871333376201	0.88871556709668
ENSG00000100263	RHBDD3	354	367	0.964577656675749	-0.0520307027602153	186	0.54738693045902	0.452	0.539871231226601	0.632775735713103
ENSG00000126088	UROD	1497	1444	1.03670360110803	0.0520034791712458	225.5	0.510490203185561	0.65	0.695601749708751	0.769369145099503
ENSG00000142546	NOSIP	1692	1754	0.964652223489168	-0.0519191793247834	203.5	0.443571436626907	0.419	0.875639726652912	0.912259744828996
ENSG00000196724	ZNF418	85	82	1.03658536585366	0.0518389315196181	215.5	0.567635180513851	0.661	0.896214978661531	0.928319968452629
ENSG00000260290	CTD-2033A16.2	41	42.5	0.964705882352941	-0.051838931519618	231.5	0.317107721522821	0.768	0.58353795935896	0.671633406994908
ENSG00000278139	RP4-533D7.6	260	269.5	0.964749536178108	-0.0517736497240509	214	0.252360373496637	0.815	0.927254994271647	0.950398936155134
ENSG00000122008	POLK	1054	1017	1.03638151425762	0.0515551877797146	225	0.554856426332306	0.518	0.708268662526545	0.779906901094472
ENSG00000103024	NME3	385	371.5	1.03633916554509	0.0514962350436676	224.5	0.856089140937808	0.833	0.714965035240466	0.785288109327093
ENSG00000023191	RNH1	2068	1995.5	1.03633174642947	0.0514859068036632	215	0.672001953661904	0.489	0.907595838073439	0.935462704740931
ENSG00000119138	KLF9	9507	9852	0.964981729598051	-0.0514264673955711	188	0.590439756992862	0.74	0.578781320050575	0.667498882804435
ENSG00000177169	ULK1	2930	2827.5	1.03625110521662	0.0513736404324276	191	0.458201692000712	0.828	0.632963572842217	0.713981750692993
ENSG00000104852	SNRNP70	3311	3431	0.965024774118333	-0.0513621151606553	213	0.718965206793823	0.641	0.94858644800916	0.964942231068117
ENSG00000110446	SLC15A3	138	143	0.965034965034965	-0.0513468800002204	234	0.217575226978002	0.817	0.539818247303404	0.632775735713103
ENSG00000181638	ZFP41	138	143	0.965034965034965	-0.0513468800002204	209.5	0.894274095859235	0.808	1	1
ENSG00000121058	COIL	497	515	0.96504854368932	-0.0513265805082946	213	0.881971241397856	0.684	0.948008466054797	0.964942231068117
ENSG00000161542	PRPSAP1	515	497	1.03621730382294	0.0513265805082946	184.5	0.429633721063459	0.52	0.514331845500958	0.608688371362087
ENSG00000118496	FBXO30	2128	2205	0.965079365079365	-0.0512805049436933	209	0.430875215343764	0.806	0.989710595439478	0.994555932639855
ENSG00000231043	AC007238.1	86	83	1.03614457831325	0.0512253233551732	196	0.31163541575594	0.589	0.724573555527911	0.794366716674025
ENSG00000070081	NUCB2	1592	1536.5	1.03612105434429	0.0511925689506865	202.5	0.684724195012008	0.607	0.855125900401106	0.895908967854306
ENSG00000175115	PACS1	914	947	0.965153115100317	-0.0511702604103153	236	0.522612120704602	0.634	0.505973330164253	0.601448058809592
ENSG00000130755	GMFG	111	115	0.965217391304348	-0.0510741845942693	231.5	0.198164856632517	0.899	0.583833264094979	0.671633406994908
ENSG00000276712	MIR7111	333	345	0.965217391304348	-0.0510741845942693	190	0.516837565542575	0.743	0.61101743609961	0.695477043573407
ENSG00000167302	ENTHD2	288	278	1.03597122302158	0.0509839287188049	217	0.733242785130756	0.488	0.865365665752858	0.905247380192798
ENSG00000164056	SPRY1	2710	2616	1.03593272171254	0.0509303107431514	241	0.449555444054057	0.728	0.430420659385681	0.529924341967813
ENSG00000248167	TRIM39-RPP21	620	598.5	1.0359231411863	0.0509169683307355	222	0.852679233111173	0.555	0.764200469065729	0.826587256448097
ENSG00000050165	DKK3	404	418.5	0.965352449223417	-0.050872329798549	197	0.373337972283086	0.922	0.747052509064265	0.811727030113666
ENSG00000153487	ING1	446	462	0.965367965367965	-0.0508491414957529	218	0.99994423470206	0.77	0.84490469350291	0.88871556709668
ENSG00000069998	CECR5	854	824.5	1.03577926015767	0.0507165761830234	247	0.211230263762535	0.754	0.344901096176521	0.445015459675114
ENSG00000127483	HP1BP3	4445	4604	0.965464813205908	-0.0507044144150981	256	0.168384157935239	0.69	0.238156636785607	0.329440261696061
ENSG00000153310	FAM49B	1276	1232	1.03571428571429	0.0506260730699681	211.5	0.658975143451352	0.542	0.979191006794029	0.98791453529652
ENSG00000249251	PGAM1P8	14	14.5	0.96551724137931	-0.050626073069968	232	0.538284223905663	0.901	0.574474997157097	0.664783095211829
ENSG00000197136	PCNXL3	350	362.5	0.96551724137931	-0.050626073069968	188.5	0.980014627742685	0.504	0.583833264094979	0.671633406994908
ENSG00000238795	SCARNA12	14	14.5	0.96551724137931	-0.050626073069968	221.5	0.58109733206661	0.857	0.773822665354589	0.833024024007582
ENSG00000167065	DUSP18	28	29	0.96551724137931	-0.050626073069968	216	0.73585131652729	0.826	0.885889459531109	0.920684404759325
ENSG00000163291	PAQR3	552	533	1.03564727954972	0.0505327340189931	178	0.122413926995499	0.674	0.411293418181378	0.511294984875658
ENSG00000197771	MCMBP	1908	1976	0.965587044534413	-0.0505217755791662	187	0.757801564426048	0.355	0.561206521751819	0.651692763929495
ENSG00000167716	WDR81	640	618	1.03559870550162	0.0504650669829877	237	0.324805322868985	0.741	0.489437470614836	0.586354897766618
ENSG00000234899	SOX9-AS1	745	771.5	0.965651328580687	-0.0504257312212111	180	0.221828163099985	0.84	0.445757449723563	0.544148838235832
ENSG00000163539	CLASP2	3179	3292	0.965674362089915	-0.0503913192836496	191	0.474579616801006	0.771	0.632963572842217	0.713981750692993
ENSG00000186395	KRT10	521	539.5	0.965708989805375	-0.0503395872095087	182.5	0.310343480604624	0.55	0.481260867395464	0.577565272717859
ENSG00000172366	FAM195A	1971	1903.5	1.0354609929078	0.0502732064812236	228	0.707213866161443	0.713	0.651480965997626	0.730686574932165
ENSG00000179630	LACC1	113	117	0.965811965811966	-0.0501857571682168	195	0.469523831948892	0.746	0.705228714265732	0.778702110832456
ENSG00000204304	PBX2	1887	1822.5	1.03539094650206	0.050175608386146	216	0.776628142384732	0.536	0.88718373395433	0.920684404759325
ENSG00000145241	CENPC	255	264	0.965909090909091	-0.0500406824995955	207	0.824605007216655	0.402	0.948003942606691	0.964942231068117
ENSG00000109466	KLHL2	298	308.5	0.965964343598055	-0.0499581586872564	207	0.416715301386617	0.758	0.948008466054797	0.964942231068117
ENSG00000124641	MED20	511	529	0.965973534971645	-0.0499444311764044	178.5	0.418625893308464	0.638	0.41873763358845	0.518546120909697
ENSG00000023041	ZDHHC6	625	647	0.965996908809892	-0.0499095224430581	157	0.0706643812769042	0.29	0.172737736380974	0.25308923305726
ENSG00000101353	MROH8	206	199	1.03517587939698	0.0498759066395696	183.5	0.680911116559608	0.777	0.497650110857539	0.593330377192064
ENSG00000070269	TMEM260	309	298.5	1.03517587939698	0.0498759066395696	207.5	0.442233405373622	0.625	0.958394354335713	0.973112610448554
ENSG00000136270	TBRG4	1965	2034	0.966076696165192	-0.0497903667115312	178	0.362229406648509	0.538	0.415387864139688	0.515052722305094
ENSG00000162496	DHRS3	1809	1872.5	0.966088117489987	-0.0497733107248724	190	0.404269265967016	0.756	0.61466844111517	0.697899258552258
ENSG00000105699	LSR	100	103.5	0.966183574879227	-0.0496307677246006	207.5	0.884360556094378	0.86	0.958396164982243	0.973112610448554
ENSG00000141380	SS18	725	700.5	1.0349750178444	0.0495959444714787	249	0.561354300879476	0.617	0.315260293974065	0.413843556723353
ENSG00000189180	ZNF33A	1016	1051.5	0.966238706609605	-0.0495484479596135	214	0.520296629406017	0.746	0.928067816772245	0.950398936155134
ENSG00000248098	BCKDHA	1644	1588.5	1.03493862134089	0.0495452089681901	202	0.944133164613547	0.732	0.84659121593361	0.88871556709668
ENSG00000260566	RP11-20G6.3	326	315	1.03492063492064	0.0495201358437989	234	0.32322140353905	0.69	0.539906543747495	0.632775735713103
ENSG00000116761	CTH	129	133.5	0.966292134831461	-0.0494686762642998	189	0.661940360515664	0.743	0.592853978794379	0.680145997446625
ENSG00000175029	CTBP2	1307	1352.5	0.966358595194085	-0.0493694529187443	214	0.689446839859395	0.608	0.928067816772245	0.950398936155134
ENSG00000158863	FAM160B2	1221	1263.5	0.966363276612584	-0.0493624639573718	188	0.848236174401273	0.592	0.578781320050575	0.667498882804435
ENSG00000168066	SF1	5148	4975	1.03477386934673	0.0493155279023282	216.5	0.655721391280837	0.596	0.875639726652912	0.912259744828996
ENSG00000088899	LZTS3	302	312.5	0.9664	-0.0493076402243704	232.5	0.931235328287736	0.85	0.566083131795883	0.655848313266573
ENSG00000197905	TEAD4	2633	2724.5	0.966415856120389	-0.0492839695304644	196	0.760280135517613	0.528	0.727575294104972	0.795520539914464
ENSG00000167384	ZNF180	164	158.5	1.03470031545741	0.0492129744786764	223	0.809834094488084	0.631	0.744383699957198	0.810626833089176
ENSG00000110931	CAMKK2	493	476.5	1.03462749213012	0.0491114324679697	227.5	0.453092031750874	0.593	0.657466481915188	0.736100967394248
